section,subsection,city,firm_name,address,codes,is_new_firm,canvas_fragment,image
Breweries,Washington,Roslyn,"Durrwachter, Ed",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=237,2279,1810,79",0083_5143007.jpg
Breweries,Washington,Seattle,Seattle Brewing & Malting Co.,,L M B-C 6,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=904,2479,950,60",0083_5143007.jpg
Breweries,Washington,Seattle,"Saake, Chas. A",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=488,2734,1568,82",0083_5143007.jpg
Breweries,Washington,Spokane,Galland-Burke Brewing and Malting Co,,L M-D 5,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=251,2832,1608,77",0083_5143007.jpg
Breweries,Washington,Spokane,"Gorkow, Rudolph",,L B-D 5,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=513,3067,1536,69",0083_5143007.jpg
Breweries,Washington,Spokane,Henco Bros,,L M-E 1,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=0,3071,58,56",0083_5143007.jpg
Breweries,Washington,Spokane,Hieber Brg. and Mltg. Co.,,L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=0,3234,58,56",0083_5143007.jpg
Breweries,Washington,Sprague,"Porak, R. O",,L M B-E 5,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=260,3241,1796,74",0083_5143007.jpg
Breweries,Washington,Tacoma,Milwaukee Brewing Co,,L B-C 9,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=260,3325,1801,86",0083_5143007.jpg
Breweries,Washington,Tacoma,Puget Sound Br'g Co,,L M B-C 10,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=0,3469,58,58",0083_5143007.jpg
Breweries,Washington,Uniontown,"Jacobs, Mrs. Sophia",,L M-E 6,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=263,3501,1802,79",0083_5143007.jpg
Breweries,Washington,Vancouver,Star Brewery,,L B-E 1,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=263,3599,1802,74",0083_5143007.jpg
Breweries,Washington,Walla Walla,"Betz, Jacob",,L-E 2,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=265,3675,1800,77",0083_5143007.jpg
Breweries,Washington,Walla Walla,"Stahl, Mrs. John H",,L M B-E 3,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=644,3752,1426,77",0083_5143007.jpg
Breweries,Washington,Waterville,"Forschner, Geo. L., Western Brewery",,L M B-E 6,False,"https://iiif.nypl.org/iiif/3/5143007/full/!760,760/0/default.jpg#xywh=267,3833,1613,77",0083_5143007.jpg
Breweries,West Virginia,Central City,American Br'g & Ice Co,,L B-D 9,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=722,714,1797,61",0084_5143008.jpg
Breweries,West Virginia,Harpers Ferry,Harpers Ferry Brewing Co,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=729,796,1800,61",0084_5143008.jpg
Breweries,West Virginia,Parkersburgh,Parkersburgh Brewing Co,,L B-D 6,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=726,873,1805,61",0084_5143008.jpg
Breweries,West Virginia,Wheeling,"Balzer, Catherine",25th st,A-E 4,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=731,952,1798,61",0084_5143008.jpg
Breweries,West Virginia,Wheeling,"Kenney, J. J., suc. Kenney & Blum",,A P-E 3,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=1023,1032,1317,58",0084_5143008.jpg
Breweries,West Virginia,Wheeling,Reymann Brewing Co,,L M B-C 5,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=862,1263,56,39",0084_5143008.jpg
Breweries,West Virginia,Wheeling,Schmulbach Brewing Co,33d and Wetzel sts,L B-C 7,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=1023,1267,1319,59",0084_5143008.jpg
Breweries,West Virginia,Wheeling,Smith Br'g Co,840 Market street,A P-E 3,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=1018,1417,1336,70",0084_5143008.jpg
Breweries,Wisconsin,Alma,Alma Brewing Co,,L M-E 2,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=729,1699,1804,68",0084_5143008.jpg
Breweries,Wisconsin,Antigo,Antigo Brewing Co,,L-E 1,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=731,1781,1798,61",0084_5143008.jpg
Breweries,Wisconsin,Appleton,"Dambrusch, George",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=731,1858,1802,65",0084_5143008.jpg
Breweries,Wisconsin,Appleton,"Heid, Walli, Prop., Muench Brewing Co",,LB-D 7,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=1018,1951,1331,63",0084_5143008.jpg
Breweries,Wisconsin,Appleton,"Walter, Geo. (Star Brewery)",542 to 556 Walnut st,LMB-D 5,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=864,2110,58,42",0084_5143008.jpg
Breweries,Wisconsin,Arcadia,"Fricker, Wm",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=731,2264,1809,68",0084_5143008.jpg
Breweries,Wisconsin,Ashland,Miller & Co,"117 Tenth ave., East",L-E 1,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=731,2339,1618,72",0084_5143008.jpg
Breweries,Wisconsin,Bangor,"Hussa Br'g Co., suc. to Hussa, Joseph, estate of",,L M B-D 9,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=733,2500,1611,63",0084_5143008.jpg
Breweries,Wisconsin,Baraboo,"Effinger, Ferdinand",,LM B-E 2,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=733,2670,1803,66",0084_5143008.jpg
Breweries,Wisconsin,Baraboo,"Ruhland, George",235 Linn street,LM-E 2,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=971,2759,1383,42",0084_5143008.jpg
Breweries,Wisconsin,Beaver Dam,"Binzel, J. Philip",,L M-E 3,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=733,2906,1805,61",0084_5143008.jpg
Breweries,Wisconsin,Beaver Dam,"Goeggerle, John",,LM-E 2,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=934,2985,54,35",0084_5143008.jpg
Breweries,Wisconsin,Beloit,"Schlenk, Augustine",134 State street,A P M-E 5,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=733,3058,1616,70",0084_5143008.jpg
Breweries,Wisconsin,Berlin,"Schunk, Ludwig",,LB-E 6,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=733,3212,1807,72",0084_5143008.jpg
Breweries,Wisconsin,Black River Falls,"Oderbolz, Ulrich",,L-E 3,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=740,3298,1798,61",0084_5143008.jpg
Breweries,Wisconsin,Bloomer,"Liehe, Charles",,LM-E 5,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=736,3380,1800,56",0084_5143008.jpg
Breweries,Wisconsin,Boscobel,Schuler & Dobler,,LB-E 5,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=738,3457,1798,58",0084_5143008.jpg
Breweries,Wisconsin,Burlington,"Finke-Uhen Br'g Co,, suc. Finke, W. J. & Co",,L M B-D 9,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=736,3534,1648,61",0084_5143008.jpg
Breweries,Wisconsin,Burlington,"Klein, F. G. & Co",,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=887,3690,59,47",0084_5143008.jpg
Breweries,Wisconsin,Cassville,"Lorscheter, Mathias",,L M-E 4,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=733,3777,1807,70",0084_5143008.jpg
Breweries,Wisconsin,Cecil,"Buche, E. W",,L-E 5,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=743,3863,1795,58",0084_5143008.jpg
Breweries,Wisconsin,Cedarburgh,"Weber, John",,LM-E 2,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=736,3940,1804,61",0084_5143008.jpg
Breweries,Wisconsin,Chilton,Gierow & Hoch,,L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=729,4019,1809,59",0084_5143008.jpg
Breweries,Wisconsin,Chippewa Falls,"Leinenkugel, Jacob",,L-E 2,False,"https://iiif.nypl.org/iiif/3/5143008/full/!760,760/0/default.jpg#xywh=729,4099,1811,60",0084_5143008.jpg
Breweries,Wisconsin,Columbus,"Brauchle, Peter",,L L-E 6,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=322,660,1808,75",0085_5143009.jpg
Breweries,Wisconsin,Columbus,"Kurth, John H. & Co.",Luddington street,L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=611,737,1333,80",0085_5143009.jpg
Breweries,Wisconsin,Cross Plains,"Esser, Jacob",,L M-E 2,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=322,894,1804,81",0085_5143009.jpg
Breweries,Wisconsin,Durand,Baur & Breunig,,L B-E 2,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=317,973,1809,79",0085_5143009.jpg
Breweries,Wisconsin,Eau Claire,"Michels, Henry",,L M-E 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=317,1066,1809,80",0085_5143009.jpg
Breweries,Wisconsin,Eau Claire,"Walter, John & Co",,L M B-D 6,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=632,1148,1494,77",0085_5143009.jpg
Breweries,Wisconsin,Ellsworth,"Husting, Nicholas",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=313,1223,1808,82",0085_5143009.jpg
Breweries,Wisconsin,Fond du Lac,Bechaud Brewing Co,,L M B-D 8,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=315,1302,1806,84",0085_5143009.jpg
Breweries,Wisconsin,Fond du Lac,"Sander, Adam",,L M B-E 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=681,1384,1440,79",0085_5143009.jpg
Breweries,Wisconsin,Fort Atkinson,"Spacht, William",12 S. Water st.,L-E 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=310,1461,1811,77",0085_5143009.jpg
Breweries,Wisconsin,Fountain City,"Koschitz, John",,L M B-E 6,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=310,1554,1811,80",0085_5143009.jpg
Breweries,Wisconsin,Fountain City,Fountain City Brewing Co,,L-E 2,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=728,1636,1391,77",0085_5143009.jpg
Breweries,Wisconsin,Grafton,"Weber, William",,L W M B-E 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=313,1708,1806,84",0085_5143009.jpg
Breweries,Wisconsin,Grand Rapids,Twin City Brewing Co,,L-E 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=313,1790,1806,79",0085_5143009.jpg
Breweries,Wisconsin,Green Bay,Hagemeister Br'g Co,,L M B-E 2,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=313,1869,1806,80",0085_5143009.jpg
Breweries,Wisconsin,Green Bay,Hochgreve Brewing Co,,L M-D 9,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=635,1949,1484,81",0085_5143009.jpg
Breweries,Wisconsin,Green Bay,"Rahr's Sons, Henry",1823 Main street,L M B-D 6,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=637,2028,1293,77",0085_5143009.jpg
Breweries,Wisconsin,Green Bay,"Van Dycke, O., Br'g Co",,L M B-D 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=628,2184,1488,82",0085_5143009.jpg
Breweries,Wisconsin,Greenwood,"Ludwig, C. (See Yuba)",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=310,2273,1802,89",0085_5143009.jpg
Breweries,Wisconsin,Hartford,Portz & Werner,,L B-E 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=310,2357,1802,77",0085_5143009.jpg
Breweries,Wisconsin,Highland,"Semrod, John A. & Bros",,L M-E 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=308,2434,1806,82",0085_5143009.jpg
Breweries,Wisconsin,Hillsborough,"Bezucha, Joseph",,L M-E 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=306,2513,1810,82",0085_5143009.jpg
Breweries,Wisconsin,Hudson,"Hochstein, A. & J",,L M B-E 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=306,2590,1806,84",0085_5143009.jpg
Breweries,Wisconsin,Hudson,"Riedel, George",,L M--E 5,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=532,2674,1580,80",0085_5143009.jpg
Breweries,Wisconsin,Hurley,"Becker, Phillip",,L-.E 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=313,2754,1801,79",0085_5143009.jpg
Breweries,Wisconsin,Janesville,Buob Bros,,L M--E 2,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=303,2842,1804,80",0085_5143009.jpg
Breweries,Wisconsin,Janesville,"Hemming, William & Son",,A P--E 5,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=602,2929,1510,70",0085_5143009.jpg
Breweries,Wisconsin,Janesville,"Knipp, Louis F",,L M--E 1,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=600,3003,1500,80",0085_5143009.jpg
Breweries,Wisconsin,Janesville,"Robinson, N. B. & Co",,A P--E 5,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=600,3083,1502,77",0085_5143009.jpg
Breweries,Wisconsin,Jefferson,"Heger, Rudolph",,L M B--D 10,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=301,3157,1804,84",0085_5143009.jpg
Breweries,Wisconsin,Jefferson,"Schmidt, Adam",,L--E 5,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=593,3239,1509,75",0085_5143009.jpg
Breweries,Wisconsin,Jefferson,Jefferson Br'g & Malting Co.,,L M-E 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=588,3314,1514,86",0085_5143009.jpg
Breweries,Wisconsin,Kaukauna,"Helf, Jacob",,L B M--E 1,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=301,3386,1797,91",0085_5143009.jpg
Breweries,Wisconsin,Kaukauna,Bavarian Brewing Co,,L M-E 3,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=562,3470,1538,87",0085_5143009.jpg
Breweries,Wisconsin,Keewaunee,Kewaunee Brewing Co,,L-E 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=301,3547,1801,87",0085_5143009.jpg
Breweries,Wisconsin,Keewaunee,Mach & Langer,,L-E 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=637,3631,1465,82",0085_5143009.jpg
Breweries,Wisconsin,La Crosse,"Bartl, Franz",Twelfth and La Crosse streets,L M-E 1,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=303,3718,1617,84",0085_5143009.jpg
Breweries,Wisconsin,La Crosse,"Gund, John, Brewing Co.",Mormon Coolie Road,L M B-C 4,False,"https://iiif.nypl.org/iiif/3/5143009/full/!760,760/0/default.jpg#xywh=448,3860,1465,114",0085_5143009.jpg
Breweries,Wisconsin,La Crosse,"Heileman, G., Brewing Co.",1018 South 3rd. street,L M B-C 10,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=728,751,1615,66",0086_5143010.jpg
Breweries,Wisconsin,La Crosse,"Michel, C. & J., Br'g Co.",,L M B-C 7,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1034,908,1495,65",0086_5143010.jpg
Breweries,Wisconsin,La Crosse,"Voegele, G. F. & Bros.",210 Mill street,L M-E 4,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1034,989,1316,61",0086_5143010.jpg
Breweries,Wisconsin,La Crosse,"Zeisler, George & Sons",718 North 3rd street,L M-D 9,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1038,1143,1312,61",0086_5143010.jpg
Breweries,Wisconsin,Madison,"Breckheimer, M.",215 King st.,L-E 2,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=735,1298,1806,70",0086_5143010.jpg
Breweries,Wisconsin,Madison,Fauerbach Brewing Co.,651 Williamson street,LM B-E 1,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1008,1377,1346,65",0086_5143010.jpg
Breweries,Wisconsin,Madison,Hausmann Brewing Co.,335 State street,LM B-D 1,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1010,1536,1349,60",0086_5143010.jpg
Breweries,Wisconsin,Manitowoc,"Kunz, Bleser & Co",,L P B-D 9,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=749,1692,1801,65",0086_5143010.jpg
Breweries,Wisconsin,Manitowoc,"Rahr Son's Co., William",,L M B-D 8,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1073,1769,1477,65",0086_5143010.jpg
Breweries,Wisconsin,Manitowoc,Schreihart Brewing Co.,,L M B-D 8,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1071,1846,1479,68",0086_5143010.jpg
Breweries,Wisconsin,Manitowoc,Schwarzenbach & Steffany,,L-E 6,True,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1073,1923,1484,70",0086_5143010.jpg
Breweries,Wisconsin,Marathon,"Sinderman, Frank",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=758,2002,1802,68",0086_5143010.jpg
Breweries,Wisconsin,Marshfield,Marshfield Brewing Co,,L M-D 8,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=758,2079,1802,70",0086_5143010.jpg
Breweries,Wisconsin,Mauston,Miller & Hauer,,L-E 5,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=761,2156,1799,73",0086_5143010.jpg
Breweries,Wisconsin,Mayville,"Steger, J. & Co",,L-E 2,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=763,2236,1797,72",0086_5143010.jpg
Breweries,Wisconsin,Mayville,"Zeigler, M., Brewing Co",,L B-E 2,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1034,2320,1526,63",0086_5143010.jpg
Breweries,Wisconsin,Mazomanie,"Mazomanie Brewery, suc. to Lang, Caroline",,L M-E 4,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=768,2401,1607,61",0086_5143010.jpg
Breweries,Wisconsin,Medford,Medford Brewing Co,,L-E 4,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=768,2548,1799,73",0086_5143010.jpg
Breweries,Wisconsin,Menasha,Menasha Brewing Co,,L M B-E 5,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=770,2628,1797,72",0086_5143010.jpg
Breweries,Wisconsin,Menasha,Walter Bros. Br'g Co,,L M B-D 6,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=910,2719,44,35",0086_5143010.jpg
Breweries,Wisconsin,Menomonie,"Burkhardt, Gottfried",,L-E 3,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=772,2784,1797,70",0086_5143010.jpg
Breweries,Wisconsin,Merrill,"Ruder, George, Br'g Co.",cor. River and Nast streets,L-D 9,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=777,2870,1601,59",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,"Blatz, Valentine, Brewing Co. (Milwaukee and Chicago Breweries Co.)",609 Broadway,L M B-A 7,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=777,3006,1608,67",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,Cream City Brewing Co.,494 to 510 Thirteenth street,L B-C 6,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1097,3314,1295,72",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,"Gettelman, A., Brewing Co.",west end State street,L M-C 7,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1118,3472,1274,66",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,"Graf, John",corner Greenfield avenue and 17th st,W M B-D 10,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1120,3629,1279,65",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,"Gruszcynski, J. F.",485 Tenth avenue,L--E 6,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1122,3785,1277,68",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,"Husting, E. L.",454 5th st,W B--E 2,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=1125,3939,1463,70",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,"Jung Br'g Co., successor to Obermann, J., Br'g Co.",cor. 5th and Cherry sts,L M B--C 7,False,"https://iiif.nypl.org/iiif/3/5143010/full/!760,760/0/default.jpg#xywh=777,3006,1608,67",0086_5143010.jpg
Breweries,Wisconsin,Milwaukee,"Kohl, John",507 21st,L B--E 6,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=297,686,1806,93",0087_5143011.jpg
Breweries,Wisconsin,Milwaukee,"Miller, Fred, Brewing Co.",west end State street,L B--B 5,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=629,765,1287,85",0087_5143011.jpg
Breweries,Wisconsin,Milwaukee,Milwaukee Brewing Co.,cor. Clarence and 8th aves,L B--D 2,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=629,925,1284,82",0087_5143011.jpg
Breweries,Wisconsin,Milwaukee,Munzinger & Gerlinger,184 and 186 Burrell street,W B--E 6,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=634,1081,1289,87",0087_5143011.jpg
Breweries,Wisconsin,Milwaukee,Pabst Brewing Co.,917 Chestnut street,L M B--A 1,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=634,1236,1284,87",0087_5143011.jpg
Breweries,Wisconsin,Milwaukee,"Schinz, Henry, Bottling Co.",757 North Water street,W B--E 4,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=650,1397,1270,80",0087_5143011.jpg
Breweries,Wisconsin,Milwaukee,"Schlitz, Jos., Brewing Co.",3d and Walnut streets,L M B--A 4,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=648,1557,1275,75",0087_5143011.jpg
Breweries,Wisconsin,Milwaukee,"Werrbach, L.",89 Biddle st.,W B--E 6,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=641,1709,1476,79",0087_5143011.jpg
Breweries,Wisconsin,Mineral Point,"Gillmann, Chas",,L M B--E 2,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=311,1802,1810,89",0087_5143011.jpg
Breweries,Wisconsin,Mineral Point,"Minor, Morris J",,A P M--E 6,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=730,1882,1387,77",0087_5143011.jpg
Breweries,Wisconsin,Mishicot,"Scheuer, John G",,L M--E 2,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=316,1971,1805,94",0087_5143011.jpg
Breweries,Wisconsin,Monroe,"Blumer, Adam, prop. Monroe Brewery",,L M B--D 8,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=320,2053,1612,91",0087_5143011.jpg
Breweries,Wisconsin,Mount Calvary,"Wirth, J. A. & Co",,L M--E 4,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=320,2207,1808,96",0087_5143011.jpg
Breweries,Wisconsin,Muscoda,Lampe & Kaiser,,L M--E 4,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=320,2289,1808,92",0087_5143011.jpg
Breweries,Wisconsin,Neenah,"Ehrgott, Adam W",,L M B--E 6,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=320,2362,1811,98",0087_5143011.jpg
Breweries,Wisconsin,Neillsville,"Eilert, Ernst",,L M B--E 1,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=323,2441,1803,96",0087_5143011.jpg
Breweries,Wisconsin,Neosho,"Binder, J",,L M B--E 6,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=323,2521,1805,96",0087_5143011.jpg
Breweries,Wisconsin,Newburgh,"Schwalbach, Henry",,L M B--E 6,False,"https://iiif.nypl.org/iiif/3/5143011/full/!760,760/0/default.jpg#xywh=325,2598,1806,96",0087_5143011.jpg
