section,subsection,city,firm_name,address,codes,is_new_firm,canvas_fragment,image
Breweries,California,Sonora,"Bauman, John",,LMB-E5,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=546,1598,1762,84",0022_5128866.jpg
Breweries,California,St. Helena,"Daeweritz, Geo",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=546,1676,1762,83",0022_5128866.jpg
Breweries,California,Stockton,"El Dorado Brewing Co.,",cor Park and American Sts.,PM-D 8,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=544,1751,1577,79",0022_5128866.jpg
Breweries,California,Sutter Creek,"Raddatz, John",,L M-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=538,1906,1763,81",0022_5128866.jpg
Breweries,California,Table Rock,"Wolff, John",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=538,1983,1763,82",0022_5128866.jpg
Breweries,California,Tracy,"Tracy Brewing Co., Henry Schmidt, Prop",,L-E 3,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=538,2054,1578,88",0022_5128866.jpg
Breweries,California,Truckee,Sierra Mountain Br'g Co.,,P L B-E 5,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=533,2213,1766,82",0022_5128866.jpg
Breweries,California,Truckee,Fruckee Brewing Co,,P L B-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=757,2293,1540,79",0022_5128866.jpg
Breweries,California,Vallejo,"Deininger, J. F",,L-E 2,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=531,2381,1764,82",0022_5128866.jpg
Breweries,California,Vallejo,Minahan & Plagemann,,LB-E 4,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=742,2461,1551,79",0022_5128866.jpg
Breweries,California,Vallejo,"Widenmann, Charles",,L M-D 9,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=781,2536,1514,79",0022_5128866.jpg
Breweries,California,Valecito,"Tuchsen, H. H",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=527,2611,1766,84",0022_5128866.jpg
Breweries,California,Watsonville,"Burton, Nicholas",,L-E 5,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=527,2701,1766,82",0022_5128866.jpg
Breweries,California,Watsonville,Palmtag & Heyer,,L M-E2,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=856,2781,1435,88",0022_5128866.jpg
Breweries,California,Weaverville,Meckel Bros,,L B-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=525,2869,1766,82",0022_5128866.jpg
Breweries,California,West Berkeley,"Hofburg Brewery (San Francisco Breweries, Ltd.)",,L A P-D8,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=525,2966,1579,77",0022_5128866.jpg
Breweries,California,West Berkeley,"Raspiller, Jos. & Co., (American Brewery)",,L B-D 8,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=914,3134,1185,79",0022_5128866.jpg
Breweries,California,Woodland,"Goeppert, Geo. & Co",,LM-E 2,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=516,3308,1766,75",0022_5128866.jpg
Breweries,California,Yreka,"Junker, Charles",,L M-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=512,3396,1768,80",0022_5128866.jpg
Breweries,California,Yuba City,"Klempp, Fred",,L M-E5,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=512,3493,1764,71",0022_5128866.jpg
Breweries,Colorado,Alamosa,Alamosa Brewery,,LB-E 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=512,3721,1761,73",0022_5128866.jpg
Breweries,Colorado,Aspen,"Sanders, Christ",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=512,3798,1761,76",0022_5128866.jpg
Breweries,Colorado,Boulder,Crystal Spring Brewing and Ice Co,,LMPB-D 6,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=505,3878,1581,73",0022_5128866.jpg
Breweries,Colorado,Central City,"Lehmkuhl, John H",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5128866/full/!760,760/0/default.jpg#xywh=503,4029,1764,77",0022_5128866.jpg
Breweries,Colorado,Central City,"Mack, Martin",,L-E 5,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=299,712,1796,84",0023_5128867.jpg
Breweries,Colorado,Del Norte,Del Norte Brewing Co,,L M B-E 5,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=299,792,1796,81",0023_5128867.jpg
Breweries,Colorado,Del Norte,"San Luis Brewery, The",,L M B-E 6,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=572,869,1521,77",0023_5128867.jpg
Breweries,Colorado,Denver,Milwaukee Brewery Co.,1342-1348 10th Street,A P L M B-D 2,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=301,953,1611,71",0023_5128867.jpg
Breweries,Colorado,Denver,Neef Bros. Brewing Co.,cor. South 5th St. and West 12th Avenue,L M B-C 9,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=482,1108,1421,69",0023_5128867.jpg
Breweries,Colorado,Denver,Union Brewing Co.,2431 to 2433 16th Street,P L M D 1,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=387,1342,1525,69",0023_5128867.jpg
Breweries,Colorado,Denver,"Zang, Ph., Brewing Co.",7th and Water sts,L M P-B 10,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=379,1499,1533,65",0023_5128867.jpg
Breweries,Colorado,Durango,Smelter City Brewing Association,,L M-E 2,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=303,1654,1609,75",0023_5128867.jpg
Breweries,Colorado,Golden,"Coors, Adolph",,A P L M B-C 9,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=305,1809,1796,75",0023_5128867.jpg
Breweries,Colorado,Pueblo,Bohemian Brewing Co,,L-E 3,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=303,1884,1801,84",0023_5128867.jpg
Breweries,Colorado,Silverton,"Fischer, Chas",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=305,1964,1799,77",0023_5128867.jpg
Breweries,Colorado,Telluride,Muller & Walker,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=303,2039,1798,80",0023_5128867.jpg
Breweries,Colorado,Trinidad,"Schneider, Ph., Brewing Co.",,L B-D 5,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=305,2123,1799,75",0023_5128867.jpg
Breweries,Colorado,Westcliffe,"Hallauer, Felix",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=308,2196,1796,82",0023_5128867.jpg
Breweries,Connecticut,Bridgeport,"Blakeslee, Edward",729 State street,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=312,2394,1611,88",0023_5128867.jpg
Breweries,Connecticut,Bridgeport,"Davis, Alonzo D.",18-22 Island Brook ave,A P-E 4,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=643,2579,1273,62",0023_5128867.jpg
Breweries,Connecticut,Bridgeport,Eckart Bros.,202 North ave,L-D 2,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=650,2732,1451,68",0023_5128867.jpg
Breweries,Connecticut,Bridgeport,Hartman Brewing Co.,127 Hamilton street,L-D 1,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=656,2833,1263,58",0023_5128867.jpg
Breweries,Connecticut,Bridgeport,"Kutcher, Wm. F.",219-223 Maple street,A P W B-D 10,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=469,3009,47,32",0023_5128867.jpg
Breweries,Connecticut,Bridgeport,Wintter Brewery (Connecticut Breweries Co.),270-285 Housatonic avenue,L-C 9,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=650,3168,1273,71",0023_5128867.jpg
Breweries,Connecticut,Bristol,"Anderson, Oscar",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=310,3418,1802,79",0023_5128867.jpg
Breweries,Connecticut,Derby,Derby & Ansonia Brewing Company,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=312,3514,1611,74",0023_5128867.jpg
Breweries,Connecticut,Hartford,"Columbia Brewing Co., The",52-62 Bellevue st,A P L B-C 10,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=312,3682,1609,76",0023_5128867.jpg
Breweries,Connecticut,Hartford,"Fischer, The, Hubert Brewery",315 Park street,L-C 8,False,"https://iiif.nypl.org/iiif/3/5128867/full/!760,760/0/default.jpg#xywh=585,3856,1338,69",0023_5128867.jpg
Breweries,Connecticut,Hartford,New England Brewing Co.,Windsor st,A L-E 6,True,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=589,708,1583,90",0024_5128868.jpg
Breweries,Connecticut,Hartford,Ropkins & Co.,232-242 Sheldon street,A P B-C 10,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=589,708,1583,90",0024_5128868.jpg
Breweries,Connecticut,Meriden,Meriden Brewing Co. (Connecticut Breweries Co.),137-157 South Colony st,A P L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=585,1017,1585,86",0024_5128868.jpg
Breweries,Connecticut,Meriden,"Schaubel, Albert",Piedmont avenue,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=839,1247,1329,87",0024_5128868.jpg
Breweries,Connecticut,Naugatuck,Weber August,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=585,1404,1762,87",0024_5128868.jpg
Breweries,Connecticut,New Haven,"Fresenius' Sons, Ph.",488 Congress avenue,L-D 3,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=583,1482,1576,80",0024_5128868.jpg
Breweries,Connecticut,New Haven,"Hull, Wm. & Son",14 Whiting street,A P-D 5,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=916,1637,1246,82",0024_5128868.jpg
Breweries,Connecticut,New Haven,Quinnipiac Brewing Co.,"Ferry, River and East Pearl streets",A P L B-C 2,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=914,1787,1241,82",0024_5128868.jpg
Breweries,Connecticut,New Haven,"Weibel, Theresa F. H.",322 Oak street,L A P-C 7,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=893,2017,1258,84",0024_5128868.jpg
Breweries,Connecticut,New Haven,"Weidemann, M. & Co.",Campbell avenue (Allington),L-D 5,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=906,2174,1238,80",0024_5128868.jpg
Breweries,Connecticut,Thompsonville,"Connecticut Valley Brewing Company, suc. to Mathewson Bros. & Co",,A P-D 10,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=572,2327,1577,78",0024_5128868.jpg
Breweries,Connecticut,Waterbury,"Hellmann Brewing Co., The",1090 Bank street,A L P-C 7,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=574,2553,1568,86",0024_5128868.jpg
Breweries,Delaware,Wilmington,Hartmann & Fehrenbach Br'g Co.,Lovering avenue and Scott street,P L B-D 1,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=568,2835,1572,77",0024_5128868.jpg
Breweries,Delaware,Wilmington,"Lengel, John A. (Bavarian Brewery)",5th and Dupont streets,L P-C 10,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=921,3065,1215,77",0024_5128868.jpg
Breweries,Delaware,Wilmington,"Schaefer, Mary E.",cor. 17th and Union sts,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=921,3302,1210,66",0024_5128868.jpg
Breweries,Delaware,Wilmington,"Stoeckle, Johanna S.",northwest cor. 5th and Adams streets,P L-C 6,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=914,3450,1215,73",0024_5128868.jpg
Breweries,Delaware,Wooddale,"Biedermann, Geo. J",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=559,3678,1751,80",0024_5128868.jpg
Breweries,District of Columbia,Washington,"Abner & Drury, succ. to the Albert Brewing Co.","cor. 25th and F sts., Northwest",L-E 4,False,"https://iiif.nypl.org/iiif/3/5128868/full/!760,760/0/default.jpg#xywh=555,3880,1568,71",0024_5128868.jpg
Breweries,District of Columbia,Washington,Consumers Brg. Co.,"519 Ninth street, Northwest, Brewery at Roslyn, Va",L-C 4,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=329,630,1596,78",0025_5128869.jpg
Breweries,District of Columbia,Washington,"Heurich, Ch., Brewing Co.","25th, 26th, D, and Water sts., Northwest",L A-C 4,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=0,923,73,62",0025_5128869.jpg
Breweries,District of Columbia,Washington,"Kerwein's Sons, George","124 N st., Northwest",LWB-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=690,1041,1233,58",0025_5128869.jpg
Breweries,District of Columbia,Washington,National Capital Brewing Co.,"1337-1353 D st., Southeast",L-C 5,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=329,630,1596,78",0025_5128869.jpg
Breweries,District of Columbia,Washington,Washington Brewery Co.,"square of 4th, 5th, E and F streets, Northeast",L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=695,1323,1232,58",0025_5128869.jpg
Breweries,Florida,Tampa,Florida Brewing Co,,L B-D 2,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=323,1656,1789,75",0025_5128869.jpg
Breweries,Georgia,Atlanta,Atlanta Brewing and Ice Co.,Courtland & Harris sts,LB-C 7,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=329,1878,1598,73",0025_5128869.jpg
Breweries,Georgia,Augusta,Augusta Brewing Co,,L B-C 10,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=0,2114,71,58",0025_5128869.jpg
Breweries,Georgia,Macon,Acme Brewing Co.,cor. Bay and Hammond sts,LB-C 7,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=331,2095,1600,73",0025_5128869.jpg
Breweries,Georgia,Savannah,Georgia Brewing Association,201 to 217 Bay st.,L B-D 3,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=0,2271,73,61",0025_5128869.jpg
Breweries,Georgia,Savannah,Savannah Brewing Co,,L B-C 10,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=462,2372,1659,71",0025_5128869.jpg
Breweries,Idaho,Boise City,"Brodbeck, John",,LMB-E 5,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=0,2669,75,60",0025_5128869.jpg
Breweries,Idaho,Boise City,"Lemp, John",,LMB-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=624,2656,1495,67",0025_5128869.jpg
Breweries,Idaho,Clayton,Kopp & Koeninger,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=338,2734,1785,66",0025_5128869.jpg
Breweries,Idaho,Cottonwood,Schober & Peterson,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=336,2809,1789,71",0025_5128869.jpg
Breweries,Idaho,Genesee,Geiger & Kambich.,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=340,2893,1783,60",0025_5128869.jpg
Breweries,Idaho,Gibbonsville,Hogl. Demont & Kern,,L B-E 5,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=338,2966,1783,69",0025_5128869.jpg
Breweries,Idaho,Grangeville,"Von Berg, Wm",,LM-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=340,3043,1785,71",0025_5128869.jpg
Breweries,Idaho,Hailey,"Sonnleitner, Chas",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=338,3121,1787,69",0025_5128869.jpg
Breweries,Idaho,Idaho City,"Rost, John",,LMB-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=338,3194,1789,75",0025_5128869.jpg
Breweries,Idaho,Idaho Falls,"Eagle Rock Br'g Co., (Hyram Edwards & Co., Props",,L M-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=340,3276,1596,71",0025_5128869.jpg
Breweries,Idaho,Lewiston,"Weisgerber, Christ",,LMB-E 3,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=0,3530,34,40",0025_5128869.jpg
Breweries,Idaho,Moscow,"Koehler, Louis E",,LM-E 5,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=340,3499,1785,63",0025_5128869.jpg
Breweries,Idaho,Rathdrum,"Reiniger, Henry",,LMB-E 5,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=340,3573,1787,68",0025_5128869.jpg
Breweries,Idaho,Salmon City,Spahn & Langendorf,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=342,3650,1785,71",0025_5128869.jpg
Breweries,Idaho,Silver City,"Grete, Frederick, Sr",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=342,3730,1785,66",0025_5128869.jpg
Breweries,Idaho,Soda Springs,"Largilliere, August",,LMB-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=344,3809,1785,67",0025_5128869.jpg
Breweries,Idaho,Wallace,"Mallon, Carl",,PLB-E 5,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=346,3880,1783,73",0025_5128869.jpg
Breweries,Idaho,Weiser,"Werneth, Mrs. Sylvester",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128869/full/!760,760/0/default.jpg#xywh=346,3964,1790,67",0025_5128869.jpg
Breweries,Illinois,Alton,"Alton Brewery, A. Reck, proprietor",,L B-D 8,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=465,742,1574,95",0026_5128870.jpg
Breweries,Illinois,Alton,"Bluff City Brewery, Wilhelm Netzhammer, Prop",,L-D 9,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=609,901,1424,86",0026_5128870.jpg
Breweries,Illinois,Aurora,Aurora Brewing Co.,north end of North River st,L M B-C 9,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=458,1052,1581,88",0026_5128870.jpg
Breweries,Illinois,Beardstown,"Rink, Anton",,LMB-E 3,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=458,1213,1760,80",0026_5128870.jpg
Breweries,Illinois,Belleville,Star Brewery Co.,326 East Main st,LM B-C 10,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=456,1288,1585,82",0026_5128870.jpg
Breweries,Illinois,Belleville,Western Brewery Co.,corner Gold and N. 4th sts,LMB-C8,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=688,1443,1347,80",0026_5128870.jpg
Breweries,Illinois,Bloomington,Meyer & Wochner,South Main street,LB-D 7,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=460,1596,1570,80",0026_5128870.jpg
Breweries,Illinois,Blue Island,Blue Island Brewing Co.,cor. Gregory and York sts,L B-D 6,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=447,1749,1579,79",0026_5128870.jpg
Breweries,Illinois,Blue Island,"Hausburg, Gustav",280 Gregory street,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=637,1906,56,32",0026_5128870.jpg
Breweries,Illinois,Chicago,American Brewing Co.,922 North Ashland ave,L-C1,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=447,2058,1579,73",0026_5128870.jpg
Breweries,Illinois,Chicago,Atlas Brewing Co.,684-706 Blue Island ave,LB-C 4,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=544,2215,54,33",0026_5128870.jpg
Breweries,Illinois,Chicago,Bartholomae & Leicht Brew'g Co. (Milwaukee and Chicago Breweries Co.),684-706 Sedgwick st,LM-C5,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=447,2058,1579,73",0026_5128870.jpg
Breweries,Illinois,Chicago,Bartholomae & Roesing Brewing and Malting Co. (Milwaukee and Chicago Breweries Co.),"335 West 12th st., cor. Brown",LM-C6,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=447,2058,1579,73",0026_5128870.jpg
Breweries,Illinois,Chicago,Berlin Weiss Beer Co.,339-347 N. Leavitt st,W B-E 1,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=1067,3063,942,66",0026_5128870.jpg
Breweries,Illinois,Chicago,"Best Brewing Co., of Chicago",Fletcher st. and Herndon avenue,L B-C 7,False,"https://iiif.nypl.org/iiif/3/5128870/full/!760,760/0/default.jpg#xywh=878,3216,1129,66",0026_5128870.jpg
