state,city,business_name,address,product_codes,is_malt_house,is_new_listing,category,canvas_fragment,image
PENNSYLVANIA,Wilkesbarre,"Robinson's, E., Sons",435 N. 7th st.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Scranton,Scranton Brewing Co.,1216 Cedar av.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Scranton,Fuhrmann & Schmidt,Commerce and Washington sts.,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Shenandoah,Columbia Brewing Co.,110 Main street,ALWB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Shenandoah,"Home Brewing Co., Incorporated",N. Main st.,AL,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Shire Oaks,Shire Oaks Brewing Co.,,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,South Bethlehem,South Bethlehem Brewing Co.,Elm street,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Stroudsburg,Stroudsburg Brewing Co.,Lincoln avenue,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Sunbury,"Moeschlin, J. & A.",,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Sutersville,Westmoreland Brewing Co.,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Tamaqua,"McGinty, John F",,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Tarentum,Anchor Brewing Co.,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Tarrs,Union Brewing Co,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Titusville,"Benke, Edward",,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Titusville,"Theobald, Frances",South and Franklin sts,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Tremont,Tremont Brewing Co,,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Uniontown,Fayette Brewing Co.,30 East Fayette street,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Uniontown,Uniontown Brewing Co.,North Beeson avenue,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Washington,Crescent Brewing Co.,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Washington,Star Brewing Co.,Chartiers and Star sts,ALB,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Washington,Zelt & Bros,Wheeling and Oregon sts.,LB,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Waynesburg,Waynesburg Brewing Co,,L,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Wilkes Barre,Reichard & Weaver,85 Water st.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Wilkes Barre,Stegmaier Brewing Co.,230 East Market st.,AL,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Williamsport,Flock Brewing Co.,601 Franklin st.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,York,Koch Brewing Co,,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,York,York Brewing Co.,West and Company sts,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Shamokin,Union Brewing Co.,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,Sharon,Union Brewing Co.,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
PENNSYLVANIA,York,"Helb, Theo. R.",King & Queen sts,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131937/full/!760,760/0/default.jpg#xywh=878,401,965,52",0050_5131937.jpg
RHODE ISLAND,Pawtucket,Hand Brewing Co.,Mendon ave.,A L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=804,410,667,44",0051_5131938.jpg
RHODE ISLAND,Providence,"Eagle Brewing Co., Inc.",450 West ave. and Eagle st,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=804,410,667,44",0051_5131938.jpg
RHODE ISLAND,Providence,"Hanley, James, Brewing Co.",Jackson and Fountain sts,A,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=804,410,667,44",0051_5131938.jpg
RHODE ISLAND,Providence,Park Brew Co.,1100 Elmwood ave,A L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=804,410,667,44",0051_5131938.jpg
RHODE ISLAND,Providence,Providence Brewing Co.,Harris ave. and Eagle st,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=804,410,667,44",0051_5131938.jpg
RHODE ISLAND,Providence,"Molter, Henry T.",14 Garnet st,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=804,410,667,44",0051_5131938.jpg
RHODE ISLAND,Providence,Narragansett Brewing Co.,Depot avenue (Arlington),L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=804,410,667,44",0051_5131938.jpg
SOUTH CAROLINA,Charleston,Germania Brewing Co.,Hayne and Anson sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=749,1068,808,46",0051_5131938.jpg
SOUTH DAKOTA,Sioux Falls,Sioux Falls Brewing & Malting Co.,and Walnut sts,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=794,1257,684,48",0051_5131938.jpg
SOUTH DAKOTA,Central City,Black Hills Brewing Co,,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=794,1257,684,48",0051_5131938.jpg
SOUTH DAKOTA,Eureka,Eureka Brewing Co,,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=794,1257,684,48",0051_5131938.jpg
SOUTH DAKOTA,Huron,Blume Brewing Co,,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=794,1257,684,48",0051_5131938.jpg
SOUTH DAKOTA,Yankton,Schwenk-Barth Brewing Co.,2d and Walnut sts,L B,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=794,1257,684,48",0051_5131938.jpg
TENNESSEE,Chattanooga,Chattanooga Brewing Co.,Broad and 2d sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=859,1634,552,44",0051_5131938.jpg
TENNESSEE,Knoxville,East Tennessee Brewing Co.,McGhee and Chamberlain sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=859,1634,552,44",0051_5131938.jpg
TENNESSEE,Memphis,Tennessee Brewing Co.,220 Tennessee st,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=859,1634,552,44",0051_5131938.jpg
TENNESSEE,Nashville,"Gerst, Wm., Brewing Co.",923 South High st,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=859,1634,552,44",0051_5131938.jpg
TEXAS,Dallas,"Dallas Brewery, Inc.",Cochran and Houston sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,Bellville,"Frank, Herman.",,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,Fort Worth,"Texas Brewing Co., Trustees of",,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,Galveston,"Galveston Brewing Co., Inc.",33d and Post Office sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,Houston,American Brewing Association,Railroad and 2d sts.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,Houston,Houston Ice and Brewing Co.,Washington and 4th sts,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,Meyersville,"Frank, Gustav L",,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,San Antonio,Bongo and Weiss Beer Bottling Works & Mfg. Co.,309 3d st,W B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,San Antonio,"Degen, Charles",239 Blum st,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,San Antonio,Lone Star Brewing Co.,120 Jones street,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,San Antonio,Ochs & Achbacher,530 Oakland avenue,W B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
TEXAS,San Antonio,San Antonio Brewing Association,James street.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131938/full/!760,760/0/default.jpg#xywh=444,2088,840,69",0051_5131938.jpg
UTAH,Logan,Cache Valley Brewing Co,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1245,396,246,43",0052_5131939.jpg
UTAH,Ogden City,Becker Brewing & Malting Co.,19th st. and Lincoln ave,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1245,396,246,43",0052_5131939.jpg
UTAH,Salt Lake City,"Fisher, A., Brewing Co.",2d South and 3d West sts,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1245,396,246,43",0052_5131939.jpg
UTAH,Salt Lake City,"Buller, Peter, & Co.","317 North, cor. 2d West st",AB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1245,396,246,43",0052_5131939.jpg
UTAH,Salt Lake City,Nestler & Co.,323 North 1st West street,WB,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1245,396,246,43",0052_5131939.jpg
UTAH,Salt Lake City,Salt Lake City Brewing Co.,10th East and 5th South sts,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1245,396,246,43",0052_5131939.jpg
UTAH,Salt Lake City,Wagener Brew'g Co.,17 2d South st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1245,396,246,43",0052_5131939.jpg
VIRGINIA,Alexandria,"Portner, Robt., Brewing Co.",St. Asaph and Washington sts,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1171,1051,392,43",0052_5131939.jpg
VIRGINIA,Newport News,"Davis, W. H., & Co.",1111 25th st.,LB,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1171,1051,392,43",0052_5131939.jpg
VIRGINIA,Norfolk,Consumers' Brewing Co.,Church street,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1171,1051,392,43",0052_5131939.jpg
VIRGINIA,Richmond,Home Brewing Co.,Harrison and Clay sts,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1171,1051,392,43",0052_5131939.jpg
VIRGINIA,Richmond,Rosenegk Brewing Co.,"Hermitage rd., head Leigh street",LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1171,1051,392,43",0052_5131939.jpg
VIRGINIA,Roanoke,Virginia Brewing Co.,Wise ave,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1171,1051,392,43",0052_5131939.jpg
VIRGINIA,Rosslyn,Arlington Brewing Co,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=1171,1051,392,43",0052_5131939.jpg
WASHINGTON,Aberdeen,Aberdeen Brewing Co.,River and Lincoln sts,LB,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Chelan Falls,Schindler & Son,,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Chewelah,"Leible, Engelbert",,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Everett,Washington Brewing Co,,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Miles,"Bockemuehl, Bernhard",,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Northport,Northport Brewing Co,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Olympia,Olympia Brewing Co,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Palouse,Saunders & McGraw,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Republic,Republic Brewing Co,,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Roslyn,Roslyn Brewing Co,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Seattle,American Brewing Co.,Westlake ave. and Galer st,ALWB,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Seattle,Claussen Brewing Association,3255 21st ave. West,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Seattle,Hemrich Bros. Brewing Co.,Howard avenue and Republican street,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Seattle,"Seattle Brewing and Malting Co., Bay View Brewing Co.",,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Seattle,"Seattle Brewing and Malting Co., Claussen-Sweeney Brewing Co.",,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Spokane,American Brewing Co,,L,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Spokane,Hieber Brewing & Malting Co.,Spruce st. and 12th ave,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Cheney,"Weber, Joseph",,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Colfax,Schultz Brewing Co,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Ellensburgh,St. Louis Brewing & Malting Co,,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131939/full/!760,760/0/default.jpg#xywh=617,1107,1414,57",0052_5131939.jpg
WASHINGTON,Spokane,Spokane Galland-Burke Brewing & Malting Co.,ton st.,,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WASHINGTON,Spokane,"Martin, Reinhard",1706 5th ave.,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WASHINGTON,Tacoma,Columbia Brewing Co.,2120 South,,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WASHINGTON,Tacoma,Pacific Brewing & Malting Co.,25th and Jefferson sts.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WASHINGTON,Vancouver,Star Brewery Co.,6th and C sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WASHINGTON,Walla Walla,"Betz, Jacob",3d and Alder sts.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WASHINGTON,Walla Walla,"Stahl, Mrs. Catherine E.",2d and C st,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WASHINGTON,Whatcom,Whatcom Brewing & Malting Co.,Iowa st.,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=655,441,917,53",0053_5131940.jpg
WEST VIRGINIA,Harper's Ferry,Belvidere Brewing Co.,Market st.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WEST VIRGINIA,Fairmont,Fairmont Brewing Co.,Virginia ave. and 5th st.,ALB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WEST VIRGINIA,Huntington,West Virginia Brewing Co.,14th and Madison sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WEST VIRGINIA,Parkersburgh,Parkersburgh Brewing Co.,648 7tb street.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WEST VIRGINIA,Wheeling,"Balzer, Mrs. Catharine",head of 25th street,A,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WEST VIRGINIA,Wheeling,Reymann Brewing Co.,Wetzel st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WEST VIRGINIA,Wheeling,Schmulbach Brewing Co.,33d and Wetzel sts.,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WEST VIRGINIA,Wheeling,Uneeda Brewing Co.,Birch sts.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=751,1239,672,50",0053_5131940.jpg
WISCONSIN,Alma,Alma Brewing Co.,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Antigo,Antigo Brewing Co.,Edison st.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Antigo,Citizens' Brewing Co.,Superior st.,L B,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Appleton,Appleton Brewing & Malting Co.,701 Lake st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Appleton,"Walter's, Geo., Estate (Christ. Walter, Trustee)",542 Walnut st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Arcadia,Arcadia Brewing Co.,,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Ashland,Ashland Brewing Co.,"107 Tenth avenue, East.",LWB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Bangor,Hussa Brewing Co.,,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Baraboo,"Effinger, Ferdinand",,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Beaver Dam,"Binzel, Louisa",Madison st.,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Beloit,"Schlenk, F.",134 State st.,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Beloit,"Ruhland, George",235 Linn st.,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Beriln,Berlin Brewing Co.,Broadway.,L,False,True,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Black River Falls,"Oderbolz, Anna.",,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Bloomer,Bloomer Brewing Co.,,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Boscobel,Schuler & Dobler.,,LB,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Boscobel,"Goeggerle, Julia",Madison st.,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Buchanan,"Helf, Jacob, & Co.",(P. O. South Kaukanna).,L,False,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Burlington,Finke-Uben Brewing Co.,Mc Henry st.,LB,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131940/full/!760,760/0/default.jpg#xywh=816,1942,521,48",0053_5131940.jpg
WISCONSIN,Cassville,"Scheibl, George",,L,True,False,Breweries,"https://iiif.nypl.org/iiif/3/5131941/full/!760,760/0/default.jpg#xywh=919,464,883,56",0054_5131941.jpg
